idx,n,steps,in,out,epsilon,sigma,eW,truth,tNoise,tBias,dual,tA,tB,envA,prefA,shockT,shockΔ,bfθ,bfp,bfGain,CA,EA,seed,avg,std,delta,mae,tt_converge
704,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.9),0.15),1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
705,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.3,0.3,0,0.5504186331970995,0.0072596926223416364,0.03333283549773691,0.20041863319709985,82
706,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.3,0.3,1,0.5476283895818598,0.006925589170713773,0.03677925747823585,0.19762838958185966,82
707,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.3,0.8,0,0.548067626592871,0.007266894271679083,0.033208891891084114,0.19806762659287092,82
708,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.3,0.8,1,0.5473808116175658,0.007293506386233817,0.04007778494302927,0.19738081161756577,81
709,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.3,N(0.6,0,0.5466501210486432,0.006959371032871957,0.03408487086062817,0.19665012104864318,83
710,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.3,N(0.6,1,0.5479278822444976,0.007643268762581549,0.038920636632293504,0.1979278822444979,82
711,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.3,0.15),0,0.5468719373806168,0.007077387780167466,0.03646442204734168,0.19687193738061665,80
712,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.3,0.15),1,0.5479278822444976,0.007643268762581549,0.038920636632293504,0.1979278822444979,82
713,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.6,0.3,0,0.5515347961412322,0.005488536626083401,0.02189262523998803,0.20153479614123257,82
714,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.6,0.3,1,0.5486258972631946,0.005268286918726686,0.019316519091678308,0.1986258972631947,82
715,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.6,0.8,0,0.5519835810394718,0.005337624409161363,0.018602533733621418,0.20198358103947162,81
716,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.6,0.8,1,0.5483793270588269,0.0055111959368825385,0.02168321166911802,0.19837932705882655,81
717,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.6,N(0.6,0,0.5488960823839908,0.005444230445367809,0.019253802875156323,0.19889608238399079,81
718,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.6,N(0.6,1,0.5489117587919071,0.005671207352599748,0.01912454166025701,0.19891175879190712,81
719,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.6,0.15),0,0.5510310707448943,0.005323422187725068,0.01945788406408,0.20103107074489418,78
720,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.6,0.15),1,0.5489117587919071,0.005671207352599748,0.01912454166025701,0.19891175879190712,81
721,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,U(0.4,0.3,0,0.5475200008707953,0.005550935680522512,0.02264507300678864,0.1975200008707949,82
722,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,U(0.4,0.3,1,0.5484989694051211,0.005543932018618564,0.02237335794689732,0.19849896940512107,82
723,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,U(0.4,0.8,0,0.5473830590832062,0.005698470553070578,0.022954443930515045,0.19738305908320594,80
724,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,U(0.4,0.8,1,0.5482743625453385,0.005806859289502691,0.024230688062097827,0.1982743625453385,81
725,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,U(0.4,N(0.6,0,0.5503851388159045,0.005922880940500956,0.02256183159354086,0.2003851388159041,81
726,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,U(0.4,N(0.6,1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
727,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,U(0.4,0.15),0,0.5520120483374289,0.005870795962035614,0.022716114141259847,0.202012048337429,79
728,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,U(0.4,0.15),1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
729,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.9),0.3,0,0.5497587628939885,0.005883674807644891,0.021103727905773195,0.1997587628939887,78
730,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.9),0.3,1,0.5484989694051211,0.005543932018618564,0.02237335794689732,0.19849896940512107,82
731,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.9),0.8,0,0.550505795266928,0.005812487929450977,0.021907071500601893,0.2005057952669276,80
732,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.9),0.8,1,0.5482743625453385,0.005806859289502691,0.024230688062097827,0.1982743625453385,81
733,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.9),N(0.6,0,0.5485913643590895,0.005673850260740163,0.02397850511517352,0.19859136435908956,81
734,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.9),N(0.6,1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
735,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.9),0.15),0,0.5492487073597931,0.005321570167734216,0.020900856786927324,0.19924870735979308,81
736,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,1,0.9),0.15),1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
737,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.3,0.3,0,0.5491576379756876,0.007070977754893806,0.030782148343578175,0.19915763797568764,80
738,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.3,0.3,1,0.5476283895818598,0.006925589170713773,0.03677925747823585,0.19762838958185966,82
739,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.3,0.8,0,0.5511652211367204,0.007143611420243077,0.03740349698260481,0.2011652211367203,82
740,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.3,0.8,1,0.5473808116175658,0.007293506386233817,0.04007778494302927,0.19738081161756577,81
741,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.3,N(0.6,0,0.5481036756169643,0.006879912799973609,0.0334689646687516,0.19810367561696476,82
742,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.3,N(0.6,1,0.5479278822444976,0.007643268762581549,0.038920636632293504,0.1979278822444979,82
743,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.3,0.15),0,0.5503979412343691,0.007058311939271121,0.036261575808480884,0.20039794123436855,80
744,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.3,0.15),1,0.5479278822444976,0.007643268762581549,0.038920636632293504,0.1979278822444979,82
745,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.6,0.3,0,0.547083421761041,0.005450194717173057,0.01997843543967559,0.1970834217610406,82
746,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.6,0.3,1,0.5486258972631946,0.005268286918726686,0.019316519091678308,0.1986258972631947,82
747,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.6,0.8,0,0.5503301161583289,0.0054100133910831225,0.01967422118860296,0.20033011615832874,77
748,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.6,0.8,1,0.5483793270588269,0.0055111959368825385,0.02168321166911802,0.19837932705882655,81
749,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.6,N(0.6,0,0.5526238185710014,0.005492768463207415,0.020733581216514252,0.20262381857100117,79
750,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.6,N(0.6,1,0.5489117587919071,0.005671207352599748,0.01912454166025701,0.19891175879190712,81
751,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.6,0.15),0,0.5501555566240036,0.005516319350191162,0.02049133051441876,0.20015555662400375,82
752,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.6,0.15),1,0.5489117587919071,0.005671207352599748,0.01912454166025701,0.19891175879190712,81
753,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,U(0.4,0.3,0,0.5477844986553739,0.0055762221094353024,0.02298365962842175,0.19778449865537412,80
754,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,U(0.4,0.3,1,0.5484989694051211,0.005543932018618564,0.02237335794689732,0.19849896940512107,82
755,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,U(0.4,0.8,0,0.5478919020436426,0.005845202595423101,0.022006395279744795,0.19789190204364268,81
756,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,U(0.4,0.8,1,0.5482743625453385,0.005806859289502691,0.024230688062097827,0.1982743625453385,81
757,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,U(0.4,N(0.6,0,0.5463105443670259,0.005758692543653849,0.02314746389621103,0.19631054436702602,82
758,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,U(0.4,N(0.6,1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
759,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,U(0.4,0.15),0,0.5499798210332703,0.005665610253470275,0.022657396353374826,0.19997982103327044,82
760,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,U(0.4,0.15),1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
761,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.9),0.3,0,0.551515486157793,0.00591451974643565,0.022626854872341173,0.20151548615779313,79
762,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.9),0.3,1,0.5484989694051211,0.005543932018618564,0.02237335794689732,0.19849896940512107,82
763,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.9),0.8,0,0.5472000899902175,0.00570310442755906,0.02428236284638363,0.19720008999021765,79
764,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.9),0.8,1,0.5482743625453385,0.005806859289502691,0.024230688062097827,0.1982743625453385,81
765,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.9),N(0.6,0,0.548831370110868,0.005580553916994852,0.021898728289903913,0.19883137011086796,82
766,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.9),N(0.6,1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
767,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.9),0.15),0,0.5499404055658548,0.005331872774981023,0.02222688449644028,0.19994040556585446,82
768,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0.25,2,0.9),0.15),1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
769,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.3,0.3,0,0.5468174579993869,0.007077497334358623,0.03687629815878668,0.19681745799938655,83
770,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.3,0.3,1,0.5475311914498107,0.006925589170713769,0.03677925747823574,0.19753119144981063,82
771,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.3,0.8,0,0.5465854670432209,0.006834261239195588,0.042124715255192235,0.19658546704322125,83
772,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.3,0.8,1,0.5472836134855169,0.007293506386233827,0.04007778494302938,0.19728361348551665,81
773,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.3,N(0.6,0,0.5486712280653151,0.006922904347970656,0.03273308289099219,0.1986712280653154,82
774,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.3,N(0.6,1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
775,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.3,0.15),0,0.5483965071766006,0.007630013363434783,0.03364740509199482,0.19839650717660048,80
776,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.3,0.15),1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
777,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.6,0.3,0,0.5506114564008658,0.0051458988121841675,0.018943053266536003,0.20061145640086614,81
778,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.6,0.3,1,0.5485286991311458,0.005268286918726687,0.019316519091677864,0.19852869913114563,82
779,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.6,0.8,0,0.5526862363655178,0.00549107720729985,0.01962293506162127,0.20268623636551772,80
780,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.6,0.8,1,0.5482821289267776,0.005511195936882561,0.02168321166911802,0.1982821289267779,81
781,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.6,N(0.6,0,0.5536022421842038,0.005348719301926671,0.020064831704449504,0.20360224218420392,81
782,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.6,N(0.6,1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
783,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.6,0.15),0,0.5480156042300691,0.00548468582017072,0.02044841872208225,0.19801560423006898,81
784,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.6,0.15),1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
785,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,U(0.4,0.3,0,0.5486504626408703,0.005736298990073808,0.023986562540757816,0.19865046264087044,80
786,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,U(0.4,0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
787,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,U(0.4,0.8,0,0.5517399862380973,0.00592328479236519,0.02309944763057359,0.20173998623809766,77
788,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,U(0.4,0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
789,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,U(0.4,N(0.6,0,0.5491667594521312,0.005703442869147569,0.02207905092934337,0.19916675945213108,81
790,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,U(0.4,N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
791,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,U(0.4,0.15),0,0.5486522008457704,0.005326945064828684,0.023594833127657644,0.19865220084577093,81
792,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,U(0.4,0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
793,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.9),0.3,0,0.5491737879497945,0.005789285258527107,0.02303600227858882,0.1991737879497946,84
794,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.9),0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
795,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.9),0.8,0,0.5492601643415619,0.005780900833556848,0.022959764780751457,0.19926016434156213,84
796,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.9),0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
797,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.9),N(0.6,0,0.5510427106871281,0.0060695617999729674,0.02027663721610584,0.20104271068712823,82
798,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.9),N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
799,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.9),0.15),0,0.5499787916152041,0.005931427960135236,0.023064472158826677,0.1999787916152043,81
800,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,1,0.9),0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
801,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.3,0.3,0,0.5485620205971814,0.007090250379304528,0.03424880392381757,0.19856202059718148,80
802,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.3,0.3,1,0.5475311914498107,0.006925589170713769,0.03677925747823574,0.19753119144981063,82
803,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.3,0.8,0,0.5497154439378561,0.00789620835276099,0.039511549801825585,0.19971544393785604,84
804,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.3,0.8,1,0.5472836134855169,0.007293506386233827,0.04007778494302938,0.19728361348551665,81
805,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.3,N(0.6,0,0.5511732297074287,0.007475153261317163,0.03615885092358506,0.2011732297074283,80
806,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.3,N(0.6,1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
807,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.3,0.15),0,0.5496381011464228,0.007485657085377087,0.034613609762346176,0.199638101146423,82
808,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.3,0.15),1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
809,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.6,0.3,0,0.5503325344963309,0.0053348488248854175,0.020258791684978572,0.20033253449633115,81
810,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.6,0.3,1,0.5485286991311458,0.005268286918726687,0.019316519091677864,0.19852869913114563,82
811,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.6,0.8,0,0.5484806127182352,0.005392958986589936,0.020095359154790438,0.19848061271823553,80
812,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.6,0.8,1,0.5482821289267776,0.005511195936882561,0.02168321166911802,0.1982821289267779,81
813,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.6,N(0.6,0,0.5470156386105681,0.005337575409161333,0.01989875352361825,0.197015638610568,78
814,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.6,N(0.6,1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
815,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.6,0.15),0,0.5518936516037091,0.005412728401093194,0.02033472729537733,0.20189365160370953,78
816,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,0.6,0.15),1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
817,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,U(0.4,0.3,0,0.5472425245364211,0.006093880986456741,0.021518405696969056,0.19724252453642102,80
818,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,U(0.4,0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
819,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,U(0.4,0.8,0,0.549999377280316,0.005648068931361827,0.023842136369658484,0.1999993772803161,83
820,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,U(0.4,0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
821,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,0.7),180,-0.2,0.25,0,2,U(0.4,N(0.6,0,0.5482646384751902,0.006117537537097324,0.024129789742684538,0.19826463847519019,82
