idx,n,steps,inTrust,outTrust,epsilon,sigma,evidenceWeight,truth,CA_spec,EA_spec,avg,std,delta
1850,200,365,1.8,0.8,0.08,0,0.05,0.7,U(0.4,0.8,0.6999999985219766,1.5173747517853352e-15,7.771561172376096e-16
1851,200,365,1.8,0.8,0.08,0,0.05,0.7,U(0.4,N(0.6,0.699999998504508,8.575709328352567e-16,6.661338147750939e-16
1852,200,365,1.8,0.8,0.08,0,0.05,0.7,U(0.4,0.15),0.6999999985323769,1.5641935306571065e-16,7.771561172376096e-16
1853,200,365,1.8,0.8,0.08,0,0.05,0.7,0.9),0.3,0.6999999986051493,5.804035306859015e-16,3.3306690738754696e-16
1854,200,365,1.8,0.8,0.08,0,0.05,0.7,0.9),0.8,0.6999999985107472,1.875274815544048e-15,5.551115123125783e-16
1855,200,365,1.8,0.8,0.08,0,0.05,0.7,0.9),N(0.6,0.6999999984549019,2.061654562526357e-15,9.992007221626409e-16
1856,200,365,1.8,0.8,0.08,0,0.05,0.7,0.9),0.15),0.6999999986408751,1.6011864169946886e-16,8.881784197001252e-16
1857,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.3,0.3,0.5994008266806201,0.014952210531903928,0.08604051281234693
1858,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.3,0.8,0.6010694512538071,0.012424895321895646,0.06782969200977373
1859,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.3,N(0.6,0.5998619995064436,0.01335706916652733,0.07205719178276937
1860,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.3,0.15),0.6039133246085431,0.014077438552121891,0.07314370099102807
1861,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.6,0.3,0.5931047869056022,0.010063648825819792,0.05600714808141416
1862,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.6,0.8,0.5963430150870397,0.010707248896180202,0.05753144552457523
1863,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.6,N(0.6,0.6002380563937584,0.0105627171813453,0.054960826105737715
1864,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.6,0.15),0.6036272284363325,0.010839791341998587,0.05801044985525028
1865,200,365,1.8,0.8,0.08,0.01,0.02,0.6,U(0.4,0.3,0.6038541701937582,0.011178318569397938,0.07305468711408858
1866,200,365,1.8,0.8,0.08,0.01,0.02,0.6,U(0.4,0.8,0.5950819767475423,0.01168615357283529,0.055556061330534146
1867,200,365,1.8,0.8,0.08,0.01,0.02,0.6,U(0.4,N(0.6,0.5978488570230849,0.01095787790596073,0.061825873047941626
1868,200,365,1.8,0.8,0.08,0.01,0.02,0.6,U(0.4,0.15),0.598661120997548,0.010106969949910604,0.05494212885101857
1869,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.9),0.3,0.6034425642945643,0.011402986120723236,0.0662937488503399
1870,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.9),0.8,0.5976420970554533,0.011874011982992724,0.06708803256761997
1871,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.9),N(0.6,0.6010903611759817,0.011201562100968945,0.06163083596684915
1872,200,365,1.8,0.8,0.08,0.01,0.02,0.6,0.9),0.15),0.6001960909575174,0.011129964797515367,0.05354655399638575
1873,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.3,0.3,0.6985042307598485,0.013326362828339175,0.07299283110187649
1874,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.3,0.8,0.7033427595358756,0.011825301134372128,0.06322706803774825
1875,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.3,N(0.6,0.6991628182868722,0.014168096457085007,0.09434013934104502
1876,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.3,0.15),0.690859016745779,0.013930441975114068,0.07307186949518407
1877,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.6,0.3,0.6920454815966854,0.010502956541184695,0.060876644374929456
1878,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.6,0.8,0.7093617173101854,0.010556461913882797,0.051679932190230815
1879,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.6,N(0.6,0.7008956211554672,0.011678064135914322,0.06812629657002989
1880,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.6,0.15),0.7045696091826156,0.011412873423535318,0.06747884945190363
1881,200,365,1.8,0.8,0.08,0.01,0.02,0.7,U(0.4,0.3,0.6988340450416097,0.012207925729758347,0.059425885539119316
1882,200,365,1.8,0.8,0.08,0.01,0.02,0.7,U(0.4,0.8,0.698669269528081,0.01233400863063966,0.06860317160470908
1883,200,365,1.8,0.8,0.08,0.01,0.02,0.7,U(0.4,N(0.6,0.698523800861506,0.011196621257480806,0.07154069535452223
1884,200,365,1.8,0.8,0.08,0.01,0.02,0.7,U(0.4,0.15),0.7000558509100601,0.011277915292521812,0.07443891670262681
1885,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.9),0.3,0.7028470896089034,0.011590035147436126,0.06471140979283863
1886,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.9),0.8,0.7081094887186876,0.012239390051645881,0.059569889774146456
1887,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.9),N(0.6,0.6923875553550232,0.011881672400239449,0.06365663249908649
1888,200,365,1.8,0.8,0.08,0.01,0.02,0.7,0.9),0.15),0.701783495020609,0.010152810497226298,0.05186987150632272
1889,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.3,0.3,0.5980025607039274,0.012832883371886646,0.07530614070408903
1890,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.3,0.8,0.599281090989304,0.01387394981097816,0.0786869949941652
1891,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.3,N(0.6,0.5992708707910132,0.01331726536890774,0.06360898280911031
1892,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.3,0.15),0.5988254574843924,0.0141879724045793,0.07014429643526354
1893,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.6,0.3,0.6007359286753544,0.011436408115434773,0.05430394610455069
1894,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.6,0.8,0.598993912010393,0.0099554209039439,0.05904894941013361
1895,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.6,N(0.6,0.603612363146894,0.011872871534145308,0.07065598048894783
1896,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.6,0.15),0.5998530159799456,0.01111667995141085,0.07003996766693588
1897,200,365,1.8,0.8,0.08,0.01,0.05,0.6,U(0.4,0.3,0.5982874187143221,0.011317089463980993,0.05681238776323694
1898,200,365,1.8,0.8,0.08,0.01,0.05,0.6,U(0.4,0.8,0.6000063480173476,0.01184864810351559,0.07194071940072544
1899,200,365,1.8,0.8,0.08,0.01,0.05,0.6,U(0.4,N(0.6,0.5977804911255892,0.011883600462698148,0.07211926798176405
1900,200,365,1.8,0.8,0.08,0.01,0.05,0.6,U(0.4,0.15),0.5992802020669424,0.010780132295506143,0.05641180410684066
1901,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.9),0.3,0.5986370829613127,0.011624256716766136,0.05360021858142894
1902,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.9),0.8,0.5977732146651585,0.011537198656032893,0.05732012255973995
1903,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.9),N(0.6,0.5994825425663314,0.011135821580827848,0.06441882410175004
1904,200,365,1.8,0.8,0.08,0.01,0.05,0.6,0.9),0.15),0.5995746874422254,0.01166103415004723,0.06640019979860279
1905,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.3,0.3,0.6977879026687368,0.013106406070622028,0.06790526459484114
1906,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.3,0.8,0.7035567428144656,0.012553657999888043,0.06407890224383228
1907,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.3,N(0.6,0.6992111375150725,0.012835069518788,0.0733696448744342
1908,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.3,0.15),0.7025232201041578,0.01329784518737342,0.08614037293093224
1909,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.6,0.3,0.6971198648185651,0.010616137926072687,0.05113950367544895
1910,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.6,0.8,0.7026603010330262,0.010564131906769818,0.057087475449572156
1911,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.6,N(0.6,0.7018555727138838,0.010576100243109225,0.0558237072052038
1912,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.6,0.15),0.6964446584774515,0.011071506118430594,0.06416117236758223
1913,200,365,1.8,0.8,0.08,0.01,0.05,0.7,U(0.4,0.3,0.7007269686773238,0.0111387647458343,0.06151676530587291
1914,200,365,1.8,0.8,0.08,0.01,0.05,0.7,U(0.4,0.8,0.6960793064556854,0.011203368135771195,0.05836058689578372
1915,200,365,1.8,0.8,0.08,0.01,0.05,0.7,U(0.4,N(0.6,0.6949337522621866,0.012716670363179635,0.06519605580203303
1916,200,365,1.8,0.8,0.08,0.01,0.05,0.7,U(0.4,0.15),0.7040059361655534,0.011772826639949364,0.061144988848422455
1917,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.9),0.3,0.6998876943258268,0.011337313275613445,0.06950784048614955
1918,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.9),0.8,0.6996221545340308,0.011131716640606784,0.05291842810303715
1919,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.9),N(0.6,0.6996806905886498,0.011136782073585883,0.059594798859435416
1920,200,365,1.8,0.8,0.08,0.01,0.05,0.7,0.9),0.15),0.7007757511484684,0.010986107351527786,0.06864154779822196
1921,200,365,1.8,1,0.02,0,0.02,0.6,0.3,0.3,0.5999399403480905,2.0994226393577217e-15,3.3306690738754696e-16
1922,200,365,1.8,1,0.02,0,0.02,0.6,0.3,0.8,0.5999400011917403,8.196499218327836e-16,4.440892098500626e-16
1923,200,365,1.8,1,0.02,0,0.02,0.6,0.3,N(0.6,0.5999343180678125,1.495157590332291e-15,3.3306690738754696e-16
1924,200,365,1.8,1,0.02,0,0.02,0.6,0.3,0.15),0.5999442091011248,8.118683785978412e-16,4.440892098500626e-16
1925,200,365,1.8,1,0.02,0,0.02,0.6,0.6,0.3,0.5999340934203758,1.4948896390942703e-15,2.220446049250313e-16
1926,200,365,1.8,1,0.02,0,0.02,0.6,0.6,0.8,0.5999344573225869,1.5274344919475736e-15,4.440892098500626e-16
1927,200,365,1.8,1,0.02,0,0.02,0.6,0.6,N(0.6,0.5999361226769194,1.550123428393638e-15,5.551115123125783e-16
1928,200,365,1.8,1,0.02,0,0.02,0.6,0.6,0.15),0.5999305365851054,1.1949992166209536e-15,6.661338147750939e-16
1929,200,365,1.8,1,0.02,0,0.02,0.6,U(0.4,0.3,0.5999401743605574,9.7910718980007e-16,6.661338147750939e-16
1930,200,365,1.8,1,0.02,0,0.02,0.6,U(0.4,0.8,0.5999418763932348,2.740171223348089e-15,6.661338147750939e-16
1931,200,365,1.8,1,0.02,0,0.02,0.6,U(0.4,N(0.6,0.5999297766192776,1.4854808962356667e-15,6.661338147750939e-16
1932,200,365,1.8,1,0.02,0,0.02,0.6,U(0.4,0.15),0.5999432017492016,2.0596806565826296e-15,2.220446049250313e-16
1933,200,365,1.8,1,0.02,0,0.02,0.6,0.9),0.3,0.5999329768712592,1.327192570690859e-15,4.440892098500626e-16
1934,200,365,1.8,1,0.02,0,0.02,0.6,0.9),0.8,0.5999366035945852,1.1794780762307107e-15,4.440892098500626e-16
1935,200,365,1.8,1,0.02,0,0.02,0.6,0.9),N(0.6,0.5999312967462809,2.900052578065738e-15,6.661338147750939e-16
1936,200,365,1.8,1,0.02,0,0.02,0.6,0.9),0.15),0.5999382222624378,8.743314708768847e-16,4.440892098500626e-16
1937,200,365,1.8,1,0.02,0,0.02,0.7,0.3,0.3,0.6998792472865035,4.0807304090260354e-16,4.440892098500626e-16
1938,200,365,1.8,1,0.02,0,0.02,0.7,0.3,0.8,0.6998725759133321,2.2342807379225456e-16,4.440892098500626e-16
1939,200,365,1.8,1,0.02,0,0.02,0.7,0.3,N(0.6,0.6998764966443793,1.7170990836354645e-15,5.551115123125783e-16
1940,200,365,1.8,1,0.02,0,0.02,0.7,0.3,0.15),0.6998795510384617,1.4410036237704791e-15,4.440892098500626e-16
1941,200,365,1.8,1,0.02,0,0.02,0.7,0.6,0.3,0.6998742080717095,1.6833522071198835e-15,5.551115123125783e-16
1942,200,365,1.8,1,0.02,0,0.02,0.7,0.6,0.8,0.6998760223693236,8.302583005878829e-16,8.881784197001252e-16
1943,200,365,1.8,1,0.02,0,0.02,0.7,0.6,N(0.6,0.6998735661554911,1.252831466062747e-15,5.551115123125783e-16
1944,200,365,1.8,1,0.02,0,0.02,0.7,0.6,0.15),0.6998733465346735,1.2828481725282673e-15,6.661338147750939e-16
1945,200,365,1.8,1,0.02,0,0.02,0.7,U(0.4,0.3,0.6998804657738575,8.829938115559891e-16,6.661338147750939e-16
1946,200,365,1.8,1,0.02,0,0.02,0.7,U(0.4,0.8,0.6998780484409539,2.940917715464564e-15,7.771561172376096e-16
1947,200,365,1.8,1,0.02,0,0.02,0.7,U(0.4,N(0.6,0.6998718527791253,4.1123236321665444e-16,7.771561172376096e-16
1948,200,365,1.8,1,0.02,0,0.02,0.7,U(0.4,0.15),0.6998736692476208,1.19006379824974e-15,4.440892098500626e-16
1949,200,365,1.8,1,0.02,0,0.02,0.7,0.9),0.3,0.6998671173435117,1.2636806025450281e-15,3.3306690738754696e-16
1950,200,365,1.8,1,0.02,0,0.02,0.7,0.9),0.8,0.6998795522883965,2.061415401866935e-15,4.440892098500626e-16
1951,200,365,1.8,1,0.02,0,0.02,0.7,0.9),N(0.6,0.6998686636089818,1.2242946335250117e-15,6.661338147750939e-16
1952,200,365,1.8,1,0.02,0,0.02,0.7,0.9),0.15),0.6998732392373238,3.1462337605595406e-15,4.440892098500626e-16
1953,200,365,1.8,1,0.02,0,0.05,0.6,0.3,0.3,0.5999999992885818,1.4984309632029447e-15,3.3306690738754696e-16
1954,200,365,1.8,1,0.02,0,0.05,0.6,0.3,0.8,0.5999999992019873,2.251673530900679e-15,3.3306690738754696e-16
1955,200,365,1.8,1,0.02,0,0.05,0.6,0.3,N(0.6,0.5999999992389424,2.9479923211722067e-15,3.3306690738754696e-16
1956,200,365,1.8,1,0.02,0,0.05,0.6,0.3,0.15),0.5999999992699148,2.1481883148426438e-15,2.220446049250313e-16
1957,200,365,1.8,1,0.02,0,0.05,0.6,0.6,0.3,0.5999999992973415,1.4904511515155448e-15,3.3306690738754696e-16
1958,200,365,1.8,1,0.02,0,0.05,0.6,0.6,0.8,0.5999999992251012,2.3941335934503564e-15,7.771561172376096e-16
1959,200,365,1.8,1,0.02,0,0.05,0.6,0.6,N(0.6,0.5999999992480971,2.271023545987951e-15,5.551115123125783e-16
1960,200,365,1.8,1,0.02,0,0.05,0.6,0.6,0.15),0.5999999992817342,1.6538038094232207e-15,8.881784197001252e-16
1961,200,365,1.8,1,0.02,0,0.05,0.6,U(0.4,0.3,0.5999999992201914,2.2326389037691448e-15,2.220446049250313e-16
1962,200,365,1.8,1,0.02,0,0.05,0.6,U(0.4,0.8,0.5999999992444845,3.094406874498571e-15,3.3306690738754696e-16
1963,200,365,1.8,1,0.02,0,0.05,0.6,U(0.4,N(0.6,0.5999999992550501,1.6562987132954879e-15,2.220446049250313e-16
1964,200,365,1.8,1,0.02,0,0.05,0.6,U(0.4,0.15),0.5999999992753081,2.4392966746388483e-15,8.881784197001252e-16
1965,200,365,1.8,1,0.02,0,0.05,0.6,0.9),0.3,0.599999999256486,2.285576856348705e-15,3.3306690738754696e-16
1966,200,365,1.8,1,0.02,0,0.05,0.6,0.9),0.8,0.5999999992845204,1.0821115497893178e-16,4.440892098500626e-16
1967,200,365,1.8,1,0.02,0,0.05,0.6,0.9),N(0.6,0.5999999992318872,3.0952432545172483e-15,3.3306690738754696e-16
1968,200,365,1.8,1,0.02,0,0.05,0.6,0.9),0.15),0.5999999992107911,2.1096720715319752e-15,8.881784197001252e-16
1969,200,365,1.8,1,0.02,0,0.05,0.7,0.3,0.3,0.6999999984655105,1.2057809196438866e-15,3.3306690738754696e-16
1970,200,365,1.8,1,0.02,0,0.05,0.7,0.3,0.8,0.6999999985409879,1.912292690402061e-15,4.440892098500626e-16
1971,200,365,1.8,1,0.02,0,0.05,0.7,0.3,N(0.6,0.6999999985747505,2.630303219794808e-15,3.3306690738754696e-16
1972,200,365,1.8,1,0.02,0,0.05,0.7,0.3,0.15),0.6999999984685029,1.254355502784835e-15,4.440892098500626e-16
1973,200,365,1.8,1,0.02,0,0.05,0.7,0.6,0.3,0.6999999985047761,3.6311506940562554e-15,5.551115123125783e-16
1974,200,365,1.8,1,0.02,0,0.05,0.7,0.6,0.8,0.6999999985251041,2.9706921076763824e-15,6.661338147750939e-16
1975,200,365,1.8,1,0.02,0,0.05,0.7,0.6,N(0.6,0.6999999984372939,1.6203171603697467e-16,7.771561172376096e-16
1976,200,365,1.8,1,0.02,0,0.05,0.7,0.6,0.15),0.6999999984992681,1.552209318316311e-15,4.440892098500626e-16
1977,200,365,1.8,1,0.02,0,0.05,0.7,U(0.4,0.3,0.6999999986061133,6.316086010818682e-16,5.551115123125783e-16
1978,200,365,1.8,1,0.02,0,0.05,0.7,U(0.4,0.8,0.6999999984760085,8.43331138914791e-16,9.992007221626409e-16
1979,200,365,1.8,1,0.02,0,0.05,0.7,U(0.4,N(0.6,0.6999999985624461,2.3398592268054725e-15,5.551115123125783e-16
1980,200,365,1.8,1,0.02,0,0.05,0.7,U(0.4,0.15),0.6999999985239824,1.729490874641576e-15,4.440892098500626e-16
1981,200,365,1.8,1,0.02,0,0.05,0.7,0.9),0.3,0.6999999984794525,2.5353954921115796e-15,4.440892098500626e-16
1982,200,365,1.8,1,0.02,0,0.05,0.7,0.9),0.8,0.6999999984865047,1.3644907459700959e-15,6.661338147750939e-16
1983,200,365,1.8,1,0.02,0,0.05,0.7,0.9),N(0.6,0.6999999986005006,2.4627564629381026e-15,6.661338147750939e-16
1984,200,365,1.8,1,0.02,0,0.05,0.7,0.9),0.15),0.6999999984787191,1.220892023202048e-15,4.440892098500626e-16
1985,200,365,1.8,1,0.02,0.01,0.02,0.6,0.3,0.3,0.6008097519616967,0.03440676307476111,0.23151030965450548
1986,200,365,1.8,1,0.02,0.01,0.02,0.6,0.3,0.8,0.5988064158022158,0.02921636287943448,0.16264024930474763
1987,200,365,1.8,1,0.02,0.01,0.02,0.6,0.3,N(0.6,0.5991558349982695,0.029849509608593415,0.17255181027029198
1988,200,365,1.8,1,0.02,0.01,0.02,0.6,0.3,0.15),0.5968259036808872,0.03177824908081477,0.2078203605713444
1989,200,365,1.8,1,0.02,0.01,0.02,0.6,0.6,0.3,0.600191932845238,0.016135383994211536,0.11407487869033561
1990,200,365,1.8,1,0.02,0.01,0.02,0.6,0.6,0.8,0.5958317243259554,0.01240943010300225,0.08009623989708492
1991,200,365,1.8,1,0.02,0.01,0.02,0.6,0.6,N(0.6,0.6073166450139039,0.014698694085574818,0.08527709954422746
1992,200,365,1.8,1,0.02,0.01,0.02,0.6,0.6,0.15),0.5990076089689594,0.014108557445605225,0.07635202752584336
1993,200,365,1.8,1,0.02,0.01,0.02,0.6,U(0.4,0.3,0.6003901952734862,0.020348296296876074,0.1560548750394199
1994,200,365,1.8,1,0.02,0.01,0.02,0.6,U(0.4,0.8,0.6037143224566094,0.019896583410491372,0.11821750962588895
1995,200,365,1.8,1,0.02,0.01,0.02,0.6,U(0.4,N(0.6,0.5995849308110723,0.018637587920560483,0.1023298164631723
1996,200,365,1.8,1,0.02,0.01,0.02,0.6,U(0.4,0.15),0.6091703765005084,0.01874054588802055,0.10125232717128962
1997,200,365,1.8,1,0.02,0.01,0.02,0.6,0.9),0.3,0.5978753189362558,0.022837593437412994,0.21061493249088764
1998,200,365,1.8,1,0.02,0.01,0.02,0.6,0.9),0.8,0.5970236891793412,0.019146271203710763,0.12658262344398563
1999,200,365,1.8,1,0.02,0.01,0.02,0.6,0.9),N(0.6,0.6030825611541241,0.016954365700445694,0.1173349494931033
2000,200,365,1.8,1,0.02,0.01,0.02,0.6,0.9),0.15),0.598713709486825,0.019330367394757766,0.10773437578635126
2001,200,365,1.8,1,0.02,0.01,0.02,0.7,0.3,0.3,0.7001730741211573,0.03178704522954612,0.1732089519152139
2002,200,365,1.8,1,0.02,0.01,0.02,0.7,0.3,0.8,0.7020884067751274,0.02847884844116774,0.15346898459043878
2003,200,365,1.8,1,0.02,0.01,0.02,0.7,0.3,N(0.6,0.7035096894298724,0.030489961517409847,0.1785216285889386
2004,200,365,1.8,1,0.02,0.01,0.02,0.7,0.3,0.15),0.701188997797905,0.03148157901521293,0.22319011018506518
2005,200,365,1.8,1,0.02,0.01,0.02,0.7,0.6,0.3,0.7015620513698967,0.013617353559916126,0.07215884479201462
2006,200,365,1.8,1,0.02,0.01,0.02,0.7,0.6,0.8,0.7031117143849777,0.01316425691874211,0.07712057927912985
2007,200,365,1.8,1,0.02,0.01,0.02,0.7,0.6,N(0.6,0.6973414279395307,0.016316033573181406,0.09487194221055606
2008,200,365,1.8,1,0.02,0.01,0.02,0.7,0.6,0.15),0.7066516476860539,0.014059616135153852,0.09612095071839488
2009,200,365,1.8,1,0.02,0.01,0.02,0.7,U(0.4,0.3,0.6976380614472167,0.01886206917352532,0.1615940387416025
2010,200,365,1.8,1,0.02,0.01,0.02,0.7,U(0.4,0.8,0.6997325877174473,0.01930694113680423,0.13114962247262063
2011,200,365,1.8,1,0.02,0.01,0.02,0.7,U(0.4,N(0.6,0.6954507369089741,0.017921255289929227,0.11826030206602045
2012,200,365,1.8,1,0.02,0.01,0.02,0.7,U(0.4,0.15),0.6961278955210746,0.018391866146333313,0.107997522902755
2013,200,365,1.8,1,0.02,0.01,0.02,0.7,0.9),0.3,0.694766566535173,0.020113740505876415,0.19398018249258397
2014,200,365,1.8,1,0.02,0.01,0.02,0.7,0.9),0.8,0.7003459071667999,0.016132538162524405,0.12547254316144196
2015,200,365,1.8,1,0.02,0.01,0.02,0.7,0.9),N(0.6,0.6963384141374298,0.016497557586967356,0.09751885634844237
2016,200,365,1.8,1,0.02,0.01,0.02,0.7,0.9),0.15),0.7022703508297721,0.018656253815656238,0.12569446558819375
2017,200,365,1.8,1,0.02,0.01,0.05,0.6,0.3,0.3,0.5988455903343017,0.02086877519609886,0.09843431510857603
2018,200,365,1.8,1,0.02,0.01,0.05,0.6,0.3,0.8,0.5963308331430465,0.021529488034795673,0.11552664873482066
2019,200,365,1.8,1,0.02,0.01,0.05,0.6,0.3,N(0.6,0.5987877550086106,0.022098028066718275,0.1209626929330413
2020,200,365,1.8,1,0.02,0.01,0.05,0.6,0.3,0.15),0.6022397554714548,0.021141292083629522,0.1029411134529743
2021,200,365,1.8,1,0.02,0.01,0.05,0.6,0.6,0.3,0.6023510461235863,0.014495473428853692,0.09553489813746274
2022,200,365,1.8,1,0.02,0.01,0.05,0.6,0.6,0.8,0.6056622726340506,0.012408336894236883,0.07395939116392791
2023,200,365,1.8,1,0.02,0.01,0.05,0.6,0.6,N(0.6,0.5996970001612119,0.015052107911659264,0.09131718335741679
2024,200,365,1.8,1,0.02,0.01,0.05,0.6,0.6,0.15),0.5999789545567237,0.014560711245715858,0.07096737628142658
2025,200,365,1.8,1,0.02,0.01,0.05,0.6,U(0.4,0.3,0.6020267303493451,0.01624168144875402,0.08706456272822505
2026,200,365,1.8,1,0.02,0.01,0.05,0.6,U(0.4,0.8,0.6038816733599742,0.017109756935844815,0.09636811515137345
2027,200,365,1.8,1,0.02,0.01,0.05,0.6,U(0.4,N(0.6,0.5965318916951572,0.015655415665858128,0.10220708029725467
2028,200,365,1.8,1,0.02,0.01,0.05,0.6,U(0.4,0.15),0.5993141434723512,0.016651825083904552,0.09198933199830295
2029,200,365,1.8,1,0.02,0.01,0.05,0.6,0.9),0.3,0.6007968478818283,0.01448100857577031,0.09385001334358278
2030,200,365,1.8,1,0.02,0.01,0.05,0.6,0.9),0.8,0.6019291099862643,0.01537687382864267,0.08080608210094498
2031,200,365,1.8,1,0.02,0.01,0.05,0.6,0.9),N(0.6,0.5999348930710068,0.017226646931056324,0.11181515915179052
2032,200,365,1.8,1,0.02,0.01,0.05,0.6,0.9),0.15),0.6018017420813694,0.01569423510301641,0.07307761933494517
2033,200,365,1.8,1,0.02,0.01,0.05,0.7,0.3,0.3,0.7028904770168234,0.021149410536004817,0.11108375051348207
2034,200,365,1.8,1,0.02,0.01,0.05,0.7,0.3,0.8,0.7011846209613123,0.022644481295845547,0.12236122013413442
2035,200,365,1.8,1,0.02,0.01,0.05,0.7,0.3,N(0.6,0.6936844129384291,0.02082453066306565,0.11892872630456364
2036,200,365,1.8,1,0.02,0.01,0.05,0.7,0.3,0.15),0.6996115451890742,0.022167245311058806,0.1449306170282072
2037,200,365,1.8,1,0.02,0.01,0.05,0.7,0.6,0.3,0.6951445460865756,0.015203577590395452,0.09376817001988158
2038,200,365,1.8,1,0.02,0.01,0.05,0.7,0.6,0.8,0.697197183552264,0.01466939108046531,0.08849879702640939
2039,200,365,1.8,1,0.02,0.01,0.05,0.7,0.6,N(0.6,0.6991667399583105,0.013752120551483137,0.0737882959217313
2040,200,365,1.8,1,0.02,0.01,0.05,0.7,0.6,0.15),0.6985016997629395,0.014868507350109835,0.09511827909052195
2041,200,365,1.8,1,0.02,0.01,0.05,0.7,U(0.4,0.3,0.6998415693279489,0.015426157144496872,0.09353258886878513
2042,200,365,1.8,1,0.02,0.01,0.05,0.7,U(0.4,0.8,0.7043121476425307,0.016921959645797992,0.08765902014846161
2043,200,365,1.8,1,0.02,0.01,0.05,0.7,U(0.4,N(0.6,0.6993558256609537,0.016537419829605403,0.1284978633232179
2044,200,365,1.8,1,0.02,0.01,0.05,0.7,U(0.4,0.15),0.6997607074465816,0.01561600056650877,0.11169499365658686
2045,200,365,1.8,1,0.02,0.01,0.05,0.7,0.9),0.3,0.7029969930322119,0.015705486806836515,0.09990583692396549
2046,200,365,1.8,1,0.02,0.01,0.05,0.7,0.9),0.8,0.6961216467664586,0.01745570568810515,0.09392784900454398
2047,200,365,1.8,1,0.02,0.01,0.05,0.7,0.9),N(0.6,0.7009485347232001,0.01654189993718456,0.08603283265982542
2048,200,365,1.8,1,0.02,0.01,0.05,0.7,0.9),0.15),0.6950622825932282,0.015215812922084215,0.07479472162313272
2049,200,365,1.8,1,0.05,0,0.02,0.6,0.3,0.3,0.5999334870150475,1.8947932776767257e-15,1.1102230246251565e-16
2050,200,365,1.8,1,0.05,0,0.02,0.6,0.3,0.8,0.5999370144599859,2.6936811159303133e-15,3.3306690738754696e-16
2051,200,365,1.8,1,0.05,0,0.02,0.6,0.3,N(0.6,0.5999412162347937,1.0504082832021414e-15,4.440892098500626e-16
2052,200,365,1.8,1,0.05,0,0.02,0.6,0.3,0.15),0.5999304959633207,8.881784197001253e-17,3.3306690738754696e-16
2053,200,365,1.8,1,0.05,0,0.02,0.6,0.6,0.3,0.5999321735021006,1.890788365895743e-15,2.220446049250313e-16
2054,200,365,1.8,1,0.05,0,0.02,0.6,0.6,0.8,0.5999366461345226,1.2829922884836206e-15,5.551115123125783e-16
2055,200,365,1.8,1,0.05,0,0.02,0.6,0.6,N(0.6,0.5999364881022293,1.9445232207653585e-15,4.440892098500626e-16
2056,200,365,1.8,1,0.05,0,0.02,0.6,0.6,0.15),0.5999283841625672,1.3646714014383799e-15,4.440892098500626e-16
2057,200,365,1.8,1,0.05,0,0.02,0.6,U(0.4,0.3,0.5999282479873904,1.371204092681941e-15,4.440892098500626e-16
2058,200,365,1.8,1,0.05,0,0.02,0.6,U(0.4,0.8,0.5999406661414033,2.7972443106420165e-15,4.440892098500626e-16
